age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,Target
-0.07854,0.48246,1.98437,0.96082,-0.31685,1.13281,-0.43999,0.14143,0.28783,-0.27607,-0.71126,-0.21575,0
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-2.05048,-0.30033,0.14143,-0.15487,-0.89891,0.88113,0.40148,1
0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.91093,-0.69509,1.24033,-0.30172,0.25953,-0.21712,0.07987,1
1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.69163,2.127,0.14143,0.28783,-0.40581,0.19268,-0.21575,0
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-0.58016,0.96248,0.44585,-0.30172,-0.14277,0.19268,0.7654,1
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,0.16767,-0.45174,-0.76096,-0.40581,-2.55524,-0.52593,1
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,0
-0.95197,-0.48246,0.45468,0.96082,-0.31685,-0.24649,0.00332,1.43533,0.76096,0.93949,0.52975,-0.21575,0
-0.95197,0.48246,-0.61113,0.96082,-0.31685,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987,0
-0.95197,0.48246,1.16365,0.96082,-0.50212,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,1
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.30033,-0.71727,-0.76096,-0.78155,0.19268,1.2247,1
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.22393,0.00332,-1.68062,-0.15487,0.25953,0.88113,0.7654,1
-0.07854,-0.48246,0.45468,0.96082,-0.31685,0.52135,-0.30033,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,0
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.54858,0
-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.62967,-0.30033,-0.58331,-1.21213,1.46191,-0.71126,1.2247,1
1.09449,-0.48246,1.98437,0.96082,-0.31685,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,1
0.49788,-0.48246,-0.61113,0.96082,-0.31685,-1.32828,0.00332,-1.27553,-0.60633,0.12331,0.88113,0.7654,1
-0.07854,-0.48246,1.16365,0.96082,-0.31685,1.37297,-1.7625,0.44585,0.28783,0.58489,-1.37983,-0.84637,0
0.49788,0.48246,0.45468,0.96082,-0.31685,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,1
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.91093,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,1
-0.07854,-0.48246,0.45468,-0.09765,-0.31685,-0.34799,0.16767,0.7233,-0.45321,-0.78155,0.88113,0.40148,1
-0.95197,0.48246,-0.61113,0.24923,-0.31685,1.60383,0.96248,1.43533,-0.30172,-0.89891,0.88113,1.2247,0
1.09449,0.48246,-2.43591,-0.09765,-0.31685,-0.92104,0.63779,-0.97631,0.94156,0.25953,-1.37983,-2.07848,0
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,1.11406,-0.31776,-1.21213,0.58489,0.88113,1.2247,1
1.82213,0.48246,1.16365,0.96082,-0.31685,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,0
1.82213,-0.48246,-0.61113,0.96082,-0.31685,0.41667,-0.69509,-1.42424,-1.47955,-0.14277,0.52975,-0.52593,0
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.15487,-0.97631,0.13136,0.41594,-0.71126,-0.52593,0
1.09449,0.48246,1.16365,0.96082,-0.31685,0.22393,-0.69509,-0.31776,-0.30172,-0.52745,-0.71126,-0.84637,0
0.49788,-0.48246,1.16365,0.96082,-0.31685,-1.1943,-0.30033,0.14143,0.43852,0.58489,-1.37983,-0.84637,0
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.57545,-0.45174,-0.60633,-0.27607,0.19268,-0.21575,0
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.43999,-0.01928,1.2861,1.81175,-0.71126,-1.18084,0
1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.79151,0.32197,0.44585,-1.47955,1.46191,-0.21712,0.07987,0
1.09449,0.48246,0.45468,0.24923,0.1144,-1.69163,-0.30033,1.06238,1.61108,-0.00665,-0.71126,0.07987,0
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.05188,-0.94779,0.88309,-0.01729,-0.65253,-0.21712,-0.52593,1
1.82213,-0.48246,-0.61113,0.96082,-0.31685,-0.14882,-1.09207,-0.71727,0.28783,-1.0145,-0.21712,0.40148,0
0.49788,0.48246,-0.61113,-0.28519,-0.31685,0.91093,0.16767,0.44585,-0.91699,0.12331,1.29221,1.2247,1
1.09449,-0.48246,-2.43591,0.96082,-0.31685,-1.05308,1.11406,0.44585,0.76096,1.13407,-0.71126,0.40148,0
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.63779,0.58331,-0.30172,-0.00665,0.88113,0.7654,1
1.82213,-0.48246,0.45468,0.96082,-0.31685,-1.43907,0.80523,-0.17779,-0.91699,-0.14277,-0.71126,0.07987,0
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,-0.30033,-0.58331,-0.60633,0.25953,-0.71126,-0.52593,1
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-1.43907,0.32197,1.06238,2.03972,0.12331,-0.71126,-0.21575,0
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.94779,-1.42424,-0.45321,0.25953,0.52975,-0.84637,0
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.05188,1.93886,0.29338,-0.15487,-0.52745,0.52975,0.40148,1
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.41667,-0.57545,-0.45174,0.76096,1.13407,-1.37983,-0.52593,1
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.30033,-0.71727,0.59042,0.41594,-0.71126,-1.54858,0
-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.91093,0.16767,0.58331,-0.60633,-1.25773,0.19268,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,-0.15487,-0.84732,1.11406,0.41594,-1.37983,-0.84637,1
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.52135,0.32197,0.7233,0.13136,1.13407,-0.21712,-0.52593,1
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.52135,0.80523,0.88309,1.81866,-0.00665,0.88113,0.7654,1
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.73545,1.11406,0.44585,-1.07533,-0.27607,0.88113,1.92173,0
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,0.47617,1.06238,1.81866,0.25953,-0.21712,0.40148,1
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.05188,-1.50796,-1.27553,-0.60633,-1.78169,1.29221,-0.84637,1
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.79151,-0.80615,-0.31776,0.13136,0.25953,-0.71126,-0.84637,1
-0.95197,-0.48246,-1.7379,-0.28519,-0.31685,-0.05188,-1.23177,-0.71727,-0.60633,-0.27607,1.86203,1.2247,0
1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.34799,-0.94779,-0.71727,-0.45321,-0.40581,0.52975,0.40148,0
0.49788,-0.48246,-0.61113,0.96082,-0.31685,1.23461,0.80523,0.88309,-0.15487,1.13407,0.88113,0.7654,1
0.49788,0.48246,-0.05921,0.96082,-0.31685,1.60383,-0.69509,0.29338,0.76096,0.12331,-0.71126,-0.84637,0
1.82213,-0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.30033,-0.01928,-0.60633,-0.40581,-1.37983,-1.18084,0
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.92104,1.45421,0.29338,0.94156,0.58489,0.19268,-0.52593,0
0.49788,0.48246,-0.61113,0.96082,-0.31685,1.13281,-0.57545,0.7233,0.76096,-0.40581,0.19268,-0.21575,1
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.31287,0.63779,0.7233,1.61108,0.25953,-0.21712,1.92173,1
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,2.28554,-0.94779,0.7233,-1.21213,-0.52745,-0.71126,-0.52593,1
-0.07854,0.48246,1.16365,0.96082,-0.22166,0.31287,0.63779,-0.58331,0.13136,-0.14277,0.19268,-0.21575,0
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-1.43907,0.16767,0.7233,-0.30172,-1.5184,0.19268,0.07987,1
0.49788,0.48246,0.45468,0.96082,-0.31685,0.73545,0.00332,-0.97631,-0.01729,-0.00665,-0.21712,-1.18084,0
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,1.2861,-0.31776,-0.15487,-0.52745,0.19268,0.40148,1
-0.95197,0.48246,0.45468,0.96082,-0.31685,1.23461,0.63779,0.7233,-0.15487,-0.00665,-0.71126,-0.21575,1
0.49788,-0.48246,-1.7379,0.96082,0.126,0.62967,0.16767,0.29338,-0.30172,-0.27607,-0.21712,-0.52593,1
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.73545,1.11406,1.43533,-1.47955,-1.78169,0.88113,0.7654,1
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,2.127,2.44904,1.61108,-0.65253,1.29221,1.2247,1
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-1.7625,-2.8595,-1.47955,-1.13788,-1.37983,0.07987,1
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.05308,1.74091,-0.01928,0.13136,2.33337,0.52975,1.2247,0
-0.95197,0.48246,-1.22751,-0.28519,-0.31685,1.23461,0.16767,1.43533,1.2861,0.58489,-0.71126,0.40148,1
-0.07854,-0.48246,1.16365,-0.28519,-0.31685,-0.05188,-1.37639,0.44585,-0.45321,-0.52745,0.19268,0.7654,1
0.49788,-0.48246,-0.61113,0.96082,-0.31685,-1.32828,0.16767,0.58331,1.2861,-0.65253,0.88113,0.07987,1
1.09449,0.48246,1.16365,0.96082,-0.31685,0.82562,-0.30033,0.29338,0.76096,1.63088,0.52975,0.40148,0
0.49788,0.48246,0.45468,0.96082,-0.31685,0.62967,0.16767,-0.71727,-0.91699,-0.89891,-1.37983,-1.18084,0
-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.34799,0.00332,-0.58331,-0.91699,0.7583,0.52975,0.40148,1
1.09449,-0.48246,-0.61113,0.96082,-0.31685,-0.92104,0.16767,-0.01928,0.59042,-1.5184,1.29221,-0.21575,0
-0.07854,0.48246,-1.7379,0.96082,-0.31685,0.73545,0.32197,-1.11902,0.43852,-0.40581,-0.71126,-0.21575,0
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.05188,0.47617,0.44585,0.28783,0.41594,-0.71126,-0.21575,1
0.49788,0.48246,-1.7379,0.96082,-0.31685,0.41667,-0.57545,-1.42424,-0.01729,-1.78169,0.19268,-0.21575,1
0.49788,0.48246,1.98437,0.96082,-0.31685,-1.69163,0.96248,-0.97631,1.61108,2.04506,-0.21712,-0.52593,0
0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.14882,0.00332,-0.01928,1.11406,-0.14277,-0.21712,0.40148,0
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-2.3436,1.45421,-1.82919,1.11406,1.30612,-0.21712,-0.84637,1
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,1.60383,-0.30033,1.06238,1.45039,-1.78169,1.86203,0.07987,1
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.41667,1.11406,-0.58331,1.2861,0.41594,0.19268,0.40148,0
-0.07854,-0.48246,1.98437,0.96082,-0.31685,-0.92104,0.47617,1.43533,1.11406,-0.52745,0.19268,0.07987,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.43907,1.58487,1.65653,0.76096,2.63199,-0.71126,-1.18084,1
-0.95197,0.48246,1.16365,0.96082,0.126,0.62967,0.32197,-0.58331,0.13136,0.7583,-0.21712,-0.21575,0
-0.95197,0.48246,-0.61113,0.21128,-0.31685,2.28554,-0.43999,-0.17779,0.76096,-2.18109,1.29221,0.40148,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,0.63779,-0.01928,-0.15487,-0.27607,0.52975,1.2247,1
-0.95197,-0.48246,1.98437,0.96082,-0.31685,-2.75696,1.74091,0.58331,1.11406,0.25953,-0.71126,0.40148,1
-0.07854,-0.48246,0.45468,0.24923,-0.31685,0.04257,-0.94779,-0.84732,-0.45321,-0.65253,0.19268,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,0.32197,-1.11902,-0.45321,-2.42317,2.90161,-0.21575,0
-0.07854,0.48246,0.45468,-0.09765,-0.31685,-1.32828,0.80523,1.43533,1.11406,0.12331,-0.21712,0.40148,1
-0.95197,0.48246,0.45468,0.96082,-0.31685,1.13281,0.80523,0.58331,0.94156,-1.5184,0.88113,-0.84637,1
-0.95197,-0.48246,-1.7379,0.96082,-0.31685,0.41667,-0.94779,1.06238,0.59042,-1.0145,0.52975,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.62967,0.16767,2.15324,0.76096,-0.00665,0.19268,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.80615,0.29338,2.23427,-0.65253,0.52975,0.07987,1
-0.07854,-0.48246,1.16365,-0.46841,-0.31685,0.82562,-0.69509,0.14143,-0.76096,-0.27607,-0.71126,0.07987,1
-0.95197,0.48246,-0.05921,-0.57009,0.1144,-0.34799,0.63779,0.14143,-0.30172,0.7583,1.29221,-0.52593,1
-0.07854,-0.48246,0.45468,-0.09765,-0.31685,1.02119,0.16767,0.58331,0.43852,0.7583,-1.37983,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.62967,-1.6334,-1.27553,-0.01729,-0.89891,1.86203,1.2247,1
-0.95197,0.48246,1.16365,0.96082,-0.50212,0.52135,-1.37639,-1.82919,0.94156,0.25953,0.52975,-0.84637,0
1.09449,-0.48246,0.45468,0.96082,-0.31685,1.23461,-1.37639,-0.45174,-0.60633,-1.78169,0.19268,0.40148,1
1.09449,0.48246,-0.05921,0.24923,-0.31685,1.02119,-1.23177,-0.31776,-0.30172,-0.52745,-0.21712,-0.21575,1
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,-1.1943,-0.43999,0.58331,0.28783,-0.00665,-0.71126,-0.21575,1
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-1.69163,0.47617,0.88309,-0.30172,-1.78169,0.19268,0.40148,1
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.13606,-0.43999,-0.84732,-0.30172,-0.00665,-0.71126,-1.54858,1
-0.95197,-0.48246,-0.61113,-0.57009,0.126,0.52135,0.63779,0.7233,-0.60633,-0.52745,0.19268,0.07987,1
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,1.98437,0.00332,2.15324,-0.45321,-0.65253,0.88113,0.7654,1
1.09449,-0.48246,-1.22751,0.96082,-0.31685,-2.21844,1.11406,-0.31776,0.59042,-0.40581,0.19268,-0.52593,1
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,1.02119,-2.11437,-0.17779,0.43852,-0.00665,-1.37983,-0.84637,1
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,1.02119,-0.94779,-0.84732,-1.34289,-0.78155,0.19268,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,0.1144,1.13281,-1.23177,0.29338,-0.01729,-1.13788,1.86203,1.92173,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.82562,-0.43999,0.88309,0.43852,-0.52745,0.52975,1.2247,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.24649,0.47617,0.88309,-0.01729,1.13407,-0.21712,1.2247,1
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,1.37297,-0.80615,0.88309,-0.01729,0.25953,-0.21712,0.7654,1
-0.95197,-0.48246,-0.05921,-0.28519,-0.31685,-0.58016,0.00332,0.14143,-0.30172,-1.64101,0.88113,0.7654,1
0.49788,-0.48246,-0.05921,-0.28519,-0.31685,0.82562,-0.57545,0.14143,-0.76096,0.12331,1.29221,0.07987,0
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-1.69163,1.2861,-0.58331,-0.60633,-1.13788,1.86203,0.7654,1
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-2.05048,0.16767,0.7233,0.13136,0.7583,0.19268,1.2247,1
-0.95197,-0.48246,0.45468,-0.09765,-0.31685,-0.14882,-0.43999,0.88309,-0.60633,-0.78155,1.29221,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.62967,-0.15487,0.58331,-1.6209,-0.14277,1.29221,1.92173,1
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.82562,0.63779,0.29338,-1.07533,-1.38502,-0.71126,-0.21575,1
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.04257,2.127,-0.31776,-0.60633,-0.00665,1.29221,0.07987,1
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.05188,-0.57545,1.24033,1.2861,-0.52745,0.19268,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.13281,-0.57545,-0.31776,-0.60633,1.13407,-0.71126,-0.21575,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,-0.94779,-0.31776,0.43852,-0.14277,-0.21712,0.7654,1
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.80523,0.44585,0.59042,1.30612,-0.71126,0.7654,1
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.13606,1.11406,0.7233,-0.30172,0.7583,-0.21712,1.2247,1
0.49788,0.48246,-0.61113,0.96082,-0.31685,1.23461,0.63779,1.43533,0.43852,-0.65253,1.86203,-0.52593,1
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-1.1943,0.16767,-0.01928,0.43852,2.04506,-0.21712,-0.21575,1
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.52135,-0.43999,-0.17779,0.59042,-1.0145,0.52975,0.40148,1
-0.95197,-0.48246,-1.22751,0.21128,-0.31685,-0.46725,0.32197,0.14143,-0.76096,-0.65253,0.88113,1.2247,1
1.09449,0.48246,0.45468,-0.57009,-0.31685,0.13606,-0.94779,-0.97631,0.76096,-0.27607,-1.37983,1.2247,1
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.52135,-1.09207,-0.45174,0.94156,-0.00665,-0.21712,0.07987,1
-0.95197,0.48246,0.45468,0.24923,-0.31685,1.98437,-1.50796,1.43533,-1.772,0.41594,0.52975,0.07987,1
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,0.16767,-0.31776,-0.45321,-0.89891,1.29221,0.7654,1
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,-0.34799,0.80523,0.7233,0.59042,-0.89891,1.86203,1.2247,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.02119,0.80523,1.06238,-1.07533,-0.52745,0.88113,1.2247,1
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.41667,-1.92173,-0.97631,0.76096,-1.5184,-1.37983,-0.84637,1
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-1.69163,-0.80615,-1.27553,1.81866,-0.14277,-0.21712,-0.84637,1
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-1.69163,0.80523,1.06238,-0.91699,-0.40581,-0.71126,0.07987,1
1.09449,0.48246,0.45468,-0.57009,-0.31685,1.23461,1.74091,0.88309,-1.92595,-1.64101,0.88113,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.13281,-0.69509,-0.01928,-1.34289,-0.89891,1.29221,1.2247,1
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,0.52135,-0.57545,0.7233,-1.6209,0.41594,-0.21712,0.40148,1
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.67825,0.00332,-0.45174,-0.91699,0.25953,0.52975,1.92173,1
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,2.46262,0.32197,0.29338,-0.91699,-1.0145,1.86203,1.2247,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.13606,-0.94779,-0.01928,0.43852,0.7583,-0.21712,-0.52593,1
1.09449,-0.48246,1.98437,-0.09765,-0.31685,0.62967,0.16767,0.88309,2.46262,0.25953,-0.71126,0.40148,1
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.60383,-0.80615,-0.01928,-0.30172,-1.13788,0.19268,0.40148,1
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.34799,0.32197,-0.17779,-0.15487,0.12331,0.88113,1.2247,1
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.05188,1.11406,0.7233,-0.45321,0.41594,-0.21712,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.05188,0.16767,0.7233,0.28783,-0.40581,0.88113,1.2247,1
-0.95197,-0.48246,-0.61113,-0.28519,1.90725,0.04257,-0.30033,-0.17779,-2.07848,-2.04506,1.29221,1.2247,1
-0.95197,-0.48246,0.45468,-0.09765,-0.31685,0.62967,-2.11437,-2.8595,0.94156,-1.38502,-0.71126,-1.18084,1
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.52135,0.63779,0.14143,-1.07533,1.30612,-0.21712,0.40148,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.13606,1.45421,1.24033,-1.21213,-0.78155,0.52975,0.7654,1
-0.95197,-0.48246,0.45468,-0.28519,-0.31685,-0.92104,0.47617,-0.01928,-0.76096,-0.40581,0.19268,0.40148,1
-0.07854,0.48246,1.98437,-0.09765,-0.31685,1.72012,0.47617,1.06238,0.59042,0.12331,-1.37983,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.13606,0.63779,1.88511,1.2861,-0.27607,-1.37983,0.40148,1
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.31287,-0.43999,-0.71727,0.94156,-0.14277,0.19268,-0.21575,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,-0.80615,0.14143,0.59042,-0.14277,-0.21712,0.7654,1
-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.13606,-0.94779,1.43533,0.13136,0.58489,0.52975,1.92173,1
1.09449,0.48246,1.98437,-0.57009,-0.31685,0.04257,0.16767,-0.01928,-0.76096,-0.78155,0.88113,0.7654,1
-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.82562,-0.69509,-0.01928,-0.30172,0.58489,-0.21712,-0.84637,0
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.52135,-0.94779,-0.45174,-0.15487,-0.14277,-0.21712,0.07987,1
-0.95197,-0.48246,0.45468,-0.09765,-0.31685,-1.69163,0.16767,-0.01928,-0.30172,-1.5184,0.19268,0.07987,1
1.09449,-0.48246,1.16365,-0.57009,-0.31685,-0.34799,0.32197,0.14143,-1.21213,0.25953,0.19268,0.40148,1
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,-1.69163,1.74091,0.58331,0.43852,0.93949,1.29221,0.07987,1
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,0.73545,0.00332,2.15324,0.13136,-1.5184,1.29221,0.7654,1
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,0.22393,-1.37639,0.58331,-2.78793,-0.00665,0.88113,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,-0.15487,0.88309,-0.45321,-1.25773,1.86203,0.7654,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,0.00332,0.29338,1.81866,1.30612,-0.21712,-0.52593,1
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.52135,-0.43999,0.14143,-1.07533,-0.27607,-1.37983,0.07987,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.31287,0.80523,1.06238,1.11406,-0.52745,0.19268,0.40148,1
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,-1.6334,-1.42424,-0.15487,0.25953,-1.37983,-1.54858,1
-0.95197,0.48246,-0.05921,0.24923,-0.31685,0.52135,-0.43999,-1.55521,1.11406,-0.65253,0.19268,-0.52593,1
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,0.62967,-0.43999,0.29338,-1.92595,-0.89891,0.52975,0.7654,1
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.52135,0.63779,1.06238,-1.07533,-0.40581,1.29221,1.2247,1
1.82213,-0.48246,1.16365,-0.57009,-0.31685,-1.69163,0.00332,1.24033,1.2861,0.41594,0.19268,0.07987,1
-0.95197,-0.48246,1.16365,-0.28519,-0.31685,0.41667,-0.94779,0.44585,-0.30172,0.41594,0.19268,0.40148,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,1.45421,1.43533,0.94156,0.12331,0.52975,0.07987,1
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,0.73545,0.16767,-1.42424,-1.21213,-1.25773,0.19268,1.2247,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.04257,0.00332,1.43533,0.13136,-0.27607,0.19268,0.07987,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.34799,0.16767,-0.01928,-0.15487,-1.0145,1.29221,0.7654,1
-0.95197,-0.48246,-1.7379,0.24923,-0.22166,0.52135,0.80523,0.58331,-1.07533,-1.13788,0.52975,1.2247,1
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-1.05308,0.47617,1.88511,1.61108,0.41594,-0.21712,0.07987,1
-0.95197,-0.48246,-0.05921,-0.57009,0.126,0.52135,1.2861,-0.17779,0.59042,2.04506,0.88113,1.2247,1
-0.07854,-0.48246,-1.43719,0.24923,-0.31685,1.37297,-0.80615,-0.45174,-1.92595,-1.64101,0.19268,-0.52593,1
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.05308,2.32338,1.06238,-0.15487,0.93949,0.88113,0.7654,1
-0.95197,0.48246,-0.61113,-0.28519,-0.50212,1.02119,-1.23177,1.06238,-1.07533,-1.25773,2.90161,0.40148,1
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,0.62967,0.80523,1.06238,-0.45321,-1.78169,1.29221,0.7654,1
-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.04257,-0.15487,-0.17779,-0.60633,-0.40581,1.86203,1.2247,1
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-1.86962,1.2861,2.15324,0.76096,0.93949,-0.71126,0.07987,1
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,1.60383,-0.57545,-0.17779,-1.6209,-0.65253,-0.71126,0.7654,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.14882,1.11406,-0.58331,-0.60633,-0.78155,0.88113,0.07987,1
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,0.41667,-1.09207,0.58331,0.59042,-0.78155,0.19268,-0.21575,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.05188,1.2861,1.43533,0.76096,2.04506,0.52975,1.2247,1
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.32828,0.32197,0.7233,0.94156,1.63088,-0.71126,0.40148,1
1.09449,-0.48246,-0.05921,0.96082,-0.31685,1.60383,-0.69509,0.88309,-0.30172,-1.78169,1.29221,1.92173,1
